Bearing Type,Fan RPM,Height,Kind,Link,Liquid Cooled,Manufacturer,Model,Name,Noise Level,Part #,Prices,Radiator Size,Supported Sockets,avg,short_link,noise_level,max_noise,min_noise,rpm,rpm_min,rpm_max,liquid,rad_size,bearing_type,cooler_height
,2200 RPM,"2.91"" (74mm)",CPU Cooler,/product/9DR48d/logisys-cpu-cooler-ac2200bt,No,Logisys,,Logisys AC2200BT 37.4 CFM CPU Cooler,30.1 dbA,AC2200BT,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",0.0,logisys-cpu-cooler-ac2200bt,30.1 ,30.1 ,30.1,2200 ,2200.0,2200.0,No,0.0,,74.0
Fluid Dynamic,1500 - 1700 RPM,"6.54"" (166mm)",CPU Cooler,/product/DJh9TW/be-quiet-cpu-cooler-bk017,No,be quiet!,Dark Rock Pro 2,be quiet! Dark Rock Pro 2 67.8 CFM Fluid Dynamic Bearing CPU Cooler,13.5 - 26.4 dbA,BK017,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,be-quiet-cpu-cooler-bk017,13.5 - 26.4 ,26.4,13.5,1500 - 1700 ,1500.0,1700.0,No,0.0,Fluid Dynamic,166.0
,800 - 1500 RPM,"5.98"" (152mm)",CPU Cooler,/product/JX6BD3/titan-cpu-cooler-ecttcnc05tz,No,Titan,,Titan EC-TTC-NC05TZ 46.6 CFM CPU Cooler,15.3 - 29.0 dbA,EC-TTC-NC05TZ,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,titan-cpu-cooler-ecttcnc05tz,15.3 - 29.0 ,29.0,15.3,800 - 1500 ,800.0,1500.0,No,0.0,,152.0
Ball,1700 - 2400 RPM,"2.48"" (63mm)",CPU Cooler,/product/KDg323/zalman-cpu-cooler-cnps7000ccu,No,Zalman,,Zalman CNPS7000C-Cu Ball Bearing CPU Cooler,13.5 - 24.0 dbA,CNPS7000C-Cu,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",0.0,zalman-cpu-cooler-cnps7000ccu,13.5 - 24.0 ,24.0,13.5,1700 - 2400 ,1700.0,2400.0,No,0.0,Ball,63.0
,1000 - 2000 RPM,"6.02"" (153mm)",CPU Cooler,/product/wBBv6h/tuniq-cpu-cooler-tower120,No,TUNIQ,,TUNIQ Tower 120 CPU Cooler,,Tower 120,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA775",0.0,tuniq-cpu-cooler-tower120,0,0,0.0,1000 - 2000 ,1000.0,2000.0,No,0.0,,153.0
,1000 - 2000 RPM,"6.02"" (153mm)",CPU Cooler,/product/CxBv6h/tuniq-cpu-cooler-t120lfb,No,TUNIQ,,TUNIQ T-120-LFB CPU Cooler,,T-120-LFB,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA775, PGA478",0.0,tuniq-cpu-cooler-t120lfb,0,0,0.0,1000 - 2000 ,1000.0,2000.0,No,0.0,,153.0
,1000 - 2200 RPM,"6.26"" (159mm)",CPU Cooler,/product/hNMFf7/vantec-cpu-cooler-vaf1225,No,Vantec,,Vantec VAF-1225 99.6 CFM CPU Cooler,20.0 - 32.0 dbA,VAF-1225,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA775, PGA478",0.0,vantec-cpu-cooler-vaf1225,20.0 - 32.0 ,32.0,20.0,1000 - 2200 ,1000.0,2200.0,No,0.0,,159.0
,500 - 2000 RPM,"5.12"" (130mm)",CPU Cooler,/product/TfJwrH/arctic-cooling-cpu-cooler-ucacofi11001csa01,No,ARCTIC,Freezer i11,ARCTIC Freezer i11 74.0 CFM CPU Cooler,22.5 dbA,UCACO-FI11001-CSA01,"[21.89, 21.99, 21.99]",,"LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3",21.9566666667,arctic-cooling-cpu-cooler-ucacofi11001csa01,22.5 ,22.5 ,22.5,500 - 2000 ,500.0,2000.0,No,0.0,,130.0
Ball,1000 - 2500 RPM,"4.65"" (118mm)",CPU Cooler,/product/HHmLrH/enzotech-cpu-cooler-extremexreva,No,Enzotech,,Enzotech Extreme-X Rev.A 98.6 CFM Ball Bearing CPU Cooler,15.8 - 43.3 dbA,Extreme-X Rev.A,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",0.0,enzotech-cpu-cooler-extremexreva,15.8 - 43.3 ,43.3,15.8,1000 - 2500 ,1000.0,2500.0,No,0.0,Ball,118.0
,300 - 2500 RPM,"1.77"" (45mm)",CPU Cooler,/product/LsL7YJ/id-cooling-cpu-cooler-is40,No,ID-COOLING,,ID-COOLING IS-40 44.3 CFM CPU Cooler,14.0 - 33.0 dbA,IS-40,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",0.0,id-cooling-cpu-cooler-is40,14.0 - 33.0 ,33.0,14.0,300 - 2500 ,300.0,2500.0,No,0.0,,45.0
,300 - 2500 RPM,"1.73"" (44mm)",CPU Cooler,/product/GLs8TW/id-cooling-cpu-cooler-is40pro,No,ID-COOLING,,ID-COOLING IS-40PRO 44.3 CFM CPU Cooler,14.0 - 33.0 dbA,IS-40PRO,[],,"LGA1150, LGA1151, LGA1155, LGA1156",0.0,id-cooling-cpu-cooler-is40pro,14.0 - 33.0 ,33.0,14.0,300 - 2500 ,300.0,2500.0,No,0.0,,44.0
Ball,1200 - 2500 RPM,"1.10"" (28mm)",CPU Cooler,/product/ZpPfrH/gelid-solutions-cpu-cooler-slimsilenceam2,No,Gelid Solutions,,Gelid Solutions Slim Silence AM2 20.0 CFM Ball Bearing CPU Cooler,15.0 - 27.2 dbA,Slim Silence AM2,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",0.0,gelid-solutions-cpu-cooler-slimsilenceam2,15.0 - 27.2 ,27.2,15.0,1200 - 2500 ,1200.0,2500.0,No,0.0,Ball,28.0
,800 - 2800 RPM,"6.02"" (153mm)",CPU Cooler,/product/nqtCmG/masscool-cpu-cooler-7wa868,No,Masscool,,Masscool 7WA868 93.7 CFM CPU Cooler,19.0 - 27.0 dbA,7WA868,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,masscool-cpu-cooler-7wa868,19.0 - 27.0 ,27.0,19.0,800 - 2800 ,800.0,2800.0,No,0.0,,153.0
,300 - 1500 RPM,"6.10"" (155mm)",CPU Cooler,/product/HBL7YJ/reeven-hans-rc-1205n-821-cfm-cpu-cooler-rc-1205n,No,Reeven,Hans RC-1205n,Reeven Hans RC-1205n 82.1 CFM CPU Cooler,4.0 - 29.8 dbA,RC-1205n,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",0.0,reeven-hans-rc-1205n-821-cfm-cpu-cooler-rc-1205n,4.0 - 29.8 ,29.8,4.0,300 - 1500 ,300.0,1500.0,No,0.0,,155.0
Sleeve,600 - 1800 RPM,"6.42"" (163mm)",CPU Cooler,/product/PqvRsY/cooler-master-cpu-cooler-rrx6nn18pkr1,No,Cooler Master,X6 Elite,Cooler Master X6 Elite 70.0 CFM Sleeve Bearing CPU Cooler,9.0 - 34.6 dbA,RR-X6NN-18PK-R1,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,cooler-master-cpu-cooler-rrx6nn18pkr1,9.0 - 34.6 ,34.6,9.0,600 - 1800 ,600.0,1800.0,No,0.0,Sleeve,163.0
,650 - 2200 RPM,"2.24"" (57mm)",CPU Cooler,/product/XWqdnQ/scythe-cpu-cooler-scbsk1000,No,Scythe,,Scythe SCBSK-1000 38.0 CFM CPU Cooler,,SCBSK-1000,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1366, LGA775",0.0,scythe-cpu-cooler-scbsk1000,0,0,0.0,650 - 2200 ,650.0,2200.0,No,0.0,,57.0
,1400 - 2800 RPM,"5.28"" (134mm)",CPU Cooler,/product/bWqdnQ/zalman-cpu-cooler-cnps5xsz,No,Zalman,,Zalman CNPS5X SZ CPU Cooler,20.0 - 32.0 dbA,CNPS5X SZ,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",0.0,zalman-cpu-cooler-cnps5xsz,20.0 - 32.0 ,32.0,20.0,1400 - 2800 ,1400.0,2800.0,No,0.0,,134.0
Fluid Dynamic,800 - 2000 RPM,"5.71"" (145mm)",CPU Cooler,/product/JzV48d/silenx-cpu-cooler-efz120ha3,No,SilenX,,SilenX EFZ-120HA3 102.0 CFM Fluid Dynamic Bearing CPU Cooler,,EFZ-120HA3,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,silenx-cpu-cooler-efz120ha3,0,0,0.0,800 - 2000 ,800.0,2000.0,No,0.0,Fluid Dynamic,145.0
Sleeve,500 - 2000 RPM,"2.28"" (58mm)",CPU Cooler,/product/GdkD4D/scythe-cpu-cooler-scbsk2100,No,Scythe,BIG Shuriken 2 Rev. B,Scythe BIG Shuriken 2 Rev. B 45.5 CFM Sleeve Bearing CPU Cooler,9.3 - 33.7 dbA,SCBSK-2100,"[37.77, 37.99]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",37.88,scythe-cpu-cooler-scbsk2100,9.3 - 33.7 ,33.7,9.3,500 - 2000 ,500.0,2000.0,No,0.0,Sleeve,58.0
,740 - 3700 RPM,"2.44"" (62mm)",CPU Cooler,/product/yxBv6h/thermaltake-cpu-cooler-clp0550,No,Thermaltake,,Thermaltake CLP0550 44.5 CFM CPU Cooler,21.0 - 40.0 dbA,CLP0550,[],,"LGA1150, LGA1151, LGA1155, LGA1156",0.0,thermaltake-cpu-cooler-clp0550,21.0 - 40.0 ,40.0,21.0,740 - 3700 ,740.0,3700.0,No,0.0,,62.0
,800 - 2000 RPM,,CPU Cooler,/product/mpCwrH/nzxt-cpu-cooler-krakenx60,Yes,NZXT,,NZXT Kraken X60 98.3 CFM Liquid CPU Cooler,21.0 - 37.0 dbA,Kraken X60<br/>(or) RL-KRX60-01,[],280mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",0.0,nzxt-cpu-cooler-krakenx60,21.0 - 37.0 ,37.0,21.0,800 - 2000 ,800.0,2000.0,Yes,280.0,,0.0
,1200 - 2200 RPM,"2.95"" (75mm)",CPU Cooler,/product/nK9KHx/sunbeam-cpu-cooler-crcctf924,No,Sunbeam,,Sunbeam CR-CCTF92-4 40.5 CFM CPU Cooler,27.0 dbA,CR-CCTF92-4,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1366, LGA775",0.0,sunbeam-cpu-cooler-crcctf924,27.0 ,27.0 ,27.0,1200 - 2200 ,1200.0,2200.0,No,0.0,,75.0
,600 - 2500 RPM,"6.50"" (165mm)",CPU Cooler,/product/2x8Zxr/thermalright-cpu-cooler-silverarrowsbeextreme,No,Thermalright,Silver Arrow Extreme,Thermalright Silver Arrow Extreme 130.0 CFM CPU Cooler,21.0 - 45.0 dbA,Silver Arrow SB-E Extreme,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,thermalright-cpu-cooler-silverarrowsbeextreme,21.0 - 45.0 ,45.0,21.0,600 - 2500 ,600.0,2500.0,No,0.0,,165.0
,900 - 2200 RPM,"5.00"" (127mm)",CPU Cooler,/product/dBV48d/logisys-cpu-cooler-mc4004iext,No,Logisys,,Logisys MC4004IEXT 39.6 CFM CPU Cooler,17.8 - 28.1 dbA,MC4004IEXT,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,logisys-cpu-cooler-mc4004iext,17.8 - 28.1 ,28.1,17.8,900 - 2200 ,900.0,2200.0,No,0.0,,127.0
,800 - 1800 RPM,"6.30"" (160mm)",CPU Cooler,/product/wsL7YJ/id-cooling-cpu-cooler-fivctwin,No,ID-COOLING,,ID-COOLING FI-VC Twin 76.8 CFM CPU Cooler,16.2 - 32.6 dbA,FI-VC Twin,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3, LGA775",0.0,id-cooling-cpu-cooler-fivctwin,16.2 - 32.6 ,32.6,16.2,800 - 1800 ,800.0,1800.0,No,0.0,,160.0
,,,CPU Cooler,/product/tMkD4D/corsair-cpu-cooler-h70core,Yes,Corsair,,Corsair H70 Core Liquid CPU Cooler,,H70 Core,[],120mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",0.0,corsair-cpu-cooler-h70core,0,0,0.0,0,0.0,0.0,Yes,120.0,,0.0
,1500 RPM,"2.60"" (66mm)",CPU Cooler,/product/7msKHx/logisys-cpu-cooler-mc106,No,Logisys,,Logisys MC106 52.0 CFM CPU Cooler,19.0 dbA,MC106,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",0.0,logisys-cpu-cooler-mc106,19.0 ,19.0 ,19.0,1500 ,1500.0,1500.0,No,0.0,,66.0
,800 - 1500 RPM,"6.30"" (160mm)",CPU Cooler,/product/WZbp99/xigmatek-cpu-cooler-hdts1284f,No,Xigmatek,,Xigmatek HDT-S1284F 56.3 CFM CPU Cooler,16.0 - 24.0 dbA,HDT-S1284F,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",0.0,xigmatek-cpu-cooler-hdts1284f,16.0 - 24.0 ,24.0,16.0,800 - 1500 ,800.0,1500.0,No,0.0,,160.0
,,"6.30"" (160mm)",CPU Cooler,/product/vXrG3C/zerotherm-cpu-cooler-zt10dsmart,No,ZEROtherm,,ZEROtherm ZT-10D Smart CPU Cooler,,ZT-10D Smart,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,zerotherm-cpu-cooler-zt10dsmart,0,0,0.0,0,0.0,0.0,No,0.0,,160.0
,800 - 2000 RPM,,CPU Cooler,/product/3VrG3C/nzxt-cpu-cooler-rlkrx4101,Yes,NZXT,Kraken X41,NZXT Kraken X41 106.1 CFM Liquid CPU Cooler,20.0 - 37.0 dbA,RL-KRX41-01,"[93.99, 97.99, 99.99, 97.75]",140mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",97.43,nzxt-cpu-cooler-rlkrx4101,20.0 - 37.0 ,37.0,20.0,800 - 2000 ,800.0,2000.0,Yes,140.0,,0.0
Sleeve,600 - 2400 RPM,"6.42"" (163mm)",CPU Cooler,/product/CNMFf7/cooler-master-cpu-cooler-rrt81224pkr1,No,Cooler Master,TPC 812,Cooler Master TPC 812 86.2 CFM Sleeve Bearing CPU Cooler,19.0 - 40.0 dbA,RR-T812-24PK-R1,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,cooler-master-cpu-cooler-rrt81224pkr1,19.0 - 40.0 ,40.0,19.0,600 - 2400 ,600.0,2400.0,No,0.0,Sleeve,163.0
,1000 - 2000 RPM,,CPU Cooler,/product/2R2kcf/thermaltake-cpu-cooler-clw0223,Yes,Thermaltake,Water 3.0 Pro,Thermaltake Water 3.0 Pro 99.0 CFM Liquid CPU Cooler,20.0 dbA,CLW0223,[],120mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",0.0,thermaltake-cpu-cooler-clw0223,20.0 ,20.0 ,20.0,1000 - 2000 ,1000.0,2000.0,Yes,120.0,,0.0
Fluid Dynamic,1000 - 2000 RPM,"2.64"" (67mm)",CPU Cooler,/product/ybPfrH/silenx-cpu-cooler-efz100ha1,No,SilenX,,SilenX EFZ-100HA1 54.0 CFM Fluid Dynamic Bearing CPU Cooler,8.0 - 24.0 dbA,EFZ-100HA1,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,silenx-cpu-cooler-efz100ha1,8.0 - 24.0 ,24.0,8.0,1000 - 2000 ,1000.0,2000.0,No,0.0,Fluid Dynamic,67.0
,,"1.06"" (27mm)",CPU Cooler,/product/gkNp99/dynatron-cpu-cooler-r19,No,Dynatron,,Dynatron R19 Fanless CPU Cooler,,R19,[],,"LGA2011, LGA2011-3",0.0,dynatron-cpu-cooler-r19,0,0,0.0,0,0.0,0.0,No,0.0,,27.0
,,"2.52"" (64mm)",CPU Cooler,/product/qTLypg/dynatron-cpu-cooler-r22,No,Dynatron,,Dynatron R22 Fanless CPU Cooler,,R22,[],,"LGA2011, LGA2011-3",0.0,dynatron-cpu-cooler-r22,0,0,0.0,0,0.0,0.0,No,0.0,,64.0
,800 - 1800 RPM,"4.53"" (115mm)",CPU Cooler,/product/XCYXsY/enermax-cpu-cooler-etdt60vd,No,Enermax,,Enermax ETD-T60-VD 76.0 CFM CPU Cooler,16.0 - 21.0 dbA,ETD-T60-VD,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,enermax-cpu-cooler-etdt60vd,16.0 - 21.0 ,21.0,16.0,800 - 1800 ,800.0,1800.0,No,0.0,,115.0
,500 - 1300 RPM,"5.39"" (137mm)",CPU Cooler,/product/Ts2kcf/scythe-cpu-cooler-sckc2000,No,Scythe,,Scythe SCKC-2000 69.9 CFM CPU Cooler,9.6 - 24.7 dbA,SCKC-2000,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775, PGA478",0.0,scythe-cpu-cooler-sckc2000,9.6 - 24.7 ,24.7,9.6,500 - 1300 ,500.0,1300.0,No,0.0,,137.0
Rifle,1200 - 2800 RPM,"5.24"" (133mm)",CPU Cooler,/product/9LR48d/xigmatek-cpu-cooler-hdtsd964,No,Xigmatek,,Xigmatek HDT-SD964 54.6 CFM Rifle Bearing CPU Cooler,22.0 - 30.0 dbA,HDT-SD964,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA775",0.0,xigmatek-cpu-cooler-hdtsd964,22.0 - 30.0 ,30.0,22.0,1200 - 2800 ,1200.0,2800.0,No,0.0,Rifle,133.0
,,"5.94"" (151mm)",CPU Cooler,/product/DGTmP6/sunbeam-cpu-cooler-cwtwi120sv,No,Sunbeam,Twister 120,Sunbeam Twister 120 CPU Cooler,16.0 dbA,CW-TWI-120-SV,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,sunbeam-cpu-cooler-cwtwi120sv,16.0 ,16.0 ,16.0,0,0.0,0.0,No,0.0,,151.0
Sleeve,500 - 1700 RPM,"6.30"" (160mm)",CPU Cooler,/product/qmMFf7/scythe-cpu-cooler-scmn2000,No,Scythe,,Scythe SCMN-2000 92.4 CFM Sleeve Bearing CPU Cooler,9.6 - 36.4 dbA,SCMN-2000,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,scythe-cpu-cooler-scmn2000,9.6 - 36.4 ,36.4,9.6,500 - 1700 ,500.0,1700.0,No,0.0,Sleeve,160.0
Fluid Dynamic,500 - 2000 RPM,"3.03"" (77mm)",CPU Cooler,/product/3Mh9TW/arctic-cooling-cpu-cooler-acalp11pror2,No,ARCTIC,Alpine 11 Pro Rev. 2,ARCTIC Alpine 11 Pro Rev. 2 36.7 CFM Fluid Dynamic Bearing CPU Cooler,,ACALP11-PRO-R2,"[9.88, 9.99, 14.66, 14.99, 16.87]",,"LGA1150, LGA1151, LGA1155, LGA1156, LGA775",13.278,arctic-cooling-cpu-cooler-acalp11pror2,0,0,0.0,500 - 2000 ,500.0,2000.0,No,0.0,Fluid Dynamic,77.0
Sleeve,900 - 2300 RPM,"3.03"" (77mm)",CPU Cooler,/product/8kBv6h/zerotherm-cpu-cooler-zt560d,No,ZEROtherm,,ZEROtherm ZT-560D Sleeve Bearing CPU Cooler,30.0 dbA,ZT-560D,[],,"LGA1150, LGA1151, LGA1155, LGA1156",0.0,zerotherm-cpu-cooler-zt560d,30.0 ,30.0 ,30.0,900 - 2300 ,900.0,2300.0,No,0.0,Sleeve,77.0
,,"5.20"" (132mm)",CPU Cooler,/product/6DR48d/antec-cpu-cooler-performancemax,No,Antec,,Antec Performance Max CPU Cooler,,Performance Max,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA775",0.0,antec-cpu-cooler-performancemax,0,0,0.0,0,0.0,0.0,No,0.0,,132.0
,800 - 2150 RPM,"6.14"" (156mm)",CPU Cooler,/product/kkNp99/evercool-cpu-cooler-ttcnk85tzv2rb,No,Evercool,,Evercool TTC-NK85TZ/V2(RB) 78.4 CFM CPU Cooler,17.2 - 39.0 dbA,TTC-NK85TZ/V2(RB),[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,evercool-cpu-cooler-ttcnk85tzv2rb,17.2 - 39.0 ,39.0,17.2,800 - 2150 ,800.0,2150.0,No,0.0,,156.0
,800 - 2000 RPM,"6.26"" (159mm)",CPU Cooler,/product/L3xfrH/thermaltake-cpu-cooler-clp0596,No,Thermaltake,,Thermaltake CLP0596 88.8 CFM CPU Cooler,21.0 - 44.0 dbA,CLP0596,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,thermaltake-cpu-cooler-clp0596,21.0 - 44.0 ,44.0,21.0,800 - 2000 ,800.0,2000.0,No,0.0,,159.0
,,"6.34"" (161mm)",CPU Cooler,/product/BmtCmG/prolimatech-cpu-cooler-propnth,No,Prolimatech,,Prolimatech PRO-PNTH CPU Cooler,,PRO-PNTH,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156",0.0,prolimatech-cpu-cooler-propnth,0,0,0.0,0,0.0,0.0,No,0.0,,161.0
,800 - 2800 RPM,"1.50"" (38mm)",CPU Cooler,/product/fs2kcf/masscool-cpu-cooler-8w5020f1m,No,Masscool,,Masscool 8W5020F1M 51.2 CFM CPU Cooler,20.0 - 34.0 dbA,8W5020F1M,[],,"LGA1150, LGA1151, LGA1155, LGA1156",0.0,masscool-cpu-cooler-8w5020f1m,20.0 - 34.0 ,34.0,20.0,800 - 2800 ,800.0,2800.0,No,0.0,,38.0
,500 - 1500 RPM,"6.22"" (158mm)",CPU Cooler,/product/k96BD3/logisys-cpu-cooler-mc6002gs,No,Logisys,,Logisys MC6002GS 66.3 CFM CPU Cooler,17.6 - 27.6 dbA,MC6002GS,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,logisys-cpu-cooler-mc6002gs,17.6 - 27.6 ,27.6,17.6,500 - 1500 ,500.0,1500.0,No,0.0,,158.0
,,"6.30"" (160mm)",CPU Cooler,/product/kCTmP6/prolimatech-cpu-cooler-proarmgd,No,Prolimatech,,Prolimatech PRO-ARMGD Fanless CPU Cooler,,PRO-ARMGD,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",0.0,prolimatech-cpu-cooler-proarmgd,0,0,0.0,0,0.0,0.0,No,0.0,,160.0
,500 - 1300 RPM,"6.34"" (161mm)",CPU Cooler,/product/hxh9TW/scythe-cpu-cooler-scasr1000se,No,Scythe,Ashura Shadow,Scythe Ashura Shadow 97.2 CFM CPU Cooler,13.0 - 30.7 dbA,SCASR-1000SE,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,scythe-cpu-cooler-scasr1000se,13.0 - 30.7 ,30.7,13.0,500 - 1300 ,500.0,1300.0,No,0.0,,161.0
Ball,600 - 3700 RPM,"1.57"" (40mm)",CPU Cooler,/product/DzV48d/thermaltake-cpu-cooler-clp0101,No,Thermaltake,,Thermaltake CL-P0101 63.5 CFM Ball Bearing CPU Cooler,15.0 - 46.5 dbA,CL-P0101,[],,LGA775,0.0,thermaltake-cpu-cooler-clp0101,15.0 - 46.5 ,46.5,15.0,600 - 3700 ,600.0,3700.0,No,0.0,Ball,40.0
,2200 RPM,"6.38"" (162mm)",CPU Cooler,/product/LWbkcf/enermax-cpu-cooler-etst40fw,No,Enermax,,Enermax ETS-T40F-W 105.9 CFM CPU Cooler,27.0 dbA,ETS-T40F-W,"[46.99, 47.99, 49.99]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",48.3233333333,enermax-cpu-cooler-etst40fw,27.0 ,27.0 ,27.0,2200 ,2200.0,2200.0,No,0.0,,162.0
Fluid Dynamic,300 - 1350 RPM,"6.26"" (159mm)",CPU Cooler,/product/RzV48d/arctic-cooling-cpu-cooler-acfz13pro,No,ARCTIC,Freezer 13 Pro,ARCTIC Freezer 13 Pro 49.7 CFM Fluid Dynamic Bearing CPU Cooler,,ACFZ13-PRO,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,arctic-cooling-cpu-cooler-acfz13pro,0,0,0.0,300 - 1350 ,300.0,1350.0,No,0.0,Fluid Dynamic,159.0
Rifle,2200 RPM,,CPU Cooler,/product/m3YXsY/cooler-master-cpu-cooler-chd0000801gp,No,Cooler Master,,Cooler Master CHD-00008-01-GP 30.7 CFM Rifle Bearing CPU Cooler,22.0 dbA,CHD-00008-01-GP,[],,LGA775,0.0,cooler-master-cpu-cooler-chd0000801gp,22.0 ,22.0 ,22.0,2200 ,2200.0,2200.0,No,0.0,Rifle,0.0
