CAS Latency,Color,ECC,Heat Spreader,Kind,Link,Manufacturer,Model,Name,Part #,Price/GB,Prices,Registered,Size,Speed,Timing,Type,Voltage,avg,short_link,CAS,ppgb,is_ddr4,ddr3_speed,ddr4_speed,ddr_speed,dimm,size_gb,mod_count,mod_size,voltage
14,Red/Silver,No,Yes,Memory,/product/TC648d/gskill-memory-f43000c14q32gtz,G.Skill,,G.Skill TridentZ Series 32GB (4 x 8GB) DDR4-3000 Memory,F4-3000C14Q-32GTZ,$7.81,"[249.97, 279.99]",No,32GB (4 x 8GB),DDR4-3000,,288-pin DIMM,1.35V,264.98,gskill-memory-f43000c14q32gtz,14,7.81,True,,3000.0,3000,288,32.0,4.0,8.0,1.35
7,Black/Silver,No,Yes,Memory,/product/tJrG3C/mushkin-memory-998782,Mushkin,,Mushkin Blackline 6GB (3 x 2GB) DDR3-1600 Memory,998782,,[],No,6GB (3 x 2GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,mushkin-memory-998782,7,0.0,False,1600.0,,1600,240,6.0,3.0,2.0,1.65
9,Green,No,No,Memory,/product/QVphP6/wintec-memory-3amd31333n4g2knhr,Wintec,,Wintec AMPO 4GB (2 x 2GB) DDR3-1333 Memory,3AMD31333N-4G2K-NHR,,[],No,4GB (2 x 2GB),DDR3-1333,,204-pin SODIMM,1.5V,0.0,wintec-memory-3amd31333n4g2knhr,9,0.0,False,1333.0,,1333,204,4.0,2.0,2.0,1.5
10,Black/Silver,No,Yes,Memory,/product/F67wrH/patriot-memory-pvl332g160c0qk,Patriot,,Patriot Viper 3 Low Profile Black 32GB (4 x 8GB) DDR3-1600 Memory,PVL332G160C0QK,,[],No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,patriot-memory-pvl332g160c0qk,10,0.0,False,1600.0,,1600,240,32.0,4.0,8.0,1.5
15,Black/Silver,No,Yes,Memory,/product/DskwrH/mushkin-memory-992191t,Mushkin,,Mushkin Blackline 4GB (1 x 4GB) DDR4-2400 Memory,992191T,,[],No,4GB (1 x 4GB),DDR4-2400,,288-pin DIMM,1.2V,0.0,mushkin-memory-992191t,15,0.0,True,,2400.0,2400,288,4.0,1.0,4.0,1.2
15,Red/Silver,No,Yes,Memory,/product/gjp323/mushkin-memory-992206t,Mushkin,,Mushkin Redline 4GB (1 x 4GB) DDR4-2800 Memory,992206T,,[],No,4GB (1 x 4GB),DDR4-2800,,288-pin DIMM,1.25V,0.0,mushkin-memory-992206t,15,0.0,True,,2800.0,2800,288,4.0,1.0,4.0,1.25
15,Red/Silver,No,Yes,Memory,/product/QskwrH/mushkin-memory-992192t,Mushkin,,Mushkin Redline 4GB (1 x 4GB) DDR4-2666 Memory,992192T,,[],No,4GB (1 x 4GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,mushkin-memory-992192t,15,0.0,True,,2666.0,2666,288,4.0,1.0,4.0,1.2
11,Black/Red,No,Yes,Memory,/product/ZQjG3C/amd-memory-r538g1601s1lk,AMD,,AMD R5 Entertainment Series 8GB (2 x 4GB) DDR3-1600 Memory,R538G1601S1LK,,[],No,8GB (2 x 4GB),DDR3-1600,,204-pin SODIMM,1.35V,0.0,amd-memory-r538g1601s1lk,11,0.0,False,1600.0,,1600,204,8.0,2.0,4.0,1.35
11,Green,Yes,No,Memory,/product/RsyFf7/kingston-memory-kvr16e114,Kingston,,Kingston 4GB (1 x 4GB) DDR3-1600 Memory,KVR16E11/4,,[],No,4GB (1 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,kingston-memory-kvr16e114,11,0.0,False,1600.0,,1600,240,4.0,1.0,4.0,1.5
11,Black/Red,No,Yes,Memory,/product/yFw323/amd-memory-r534g1601s1l,AMD,,AMD R5 Entertainment Series 4GB (1 x 4GB) DDR3-1600 Memory,R534G1601S1L,$12.62,[50.5],No,4GB (1 x 4GB),DDR3-1600,,204-pin SODIMM,1.35V,50.5,amd-memory-r534g1601s1l,11,12.62,False,1600.0,,1600,204,4.0,1.0,4.0,1.35
6,Black/Green,No,No,Memory,/product/twhj4D/patriot-memory-psd21g800816,Patriot,,Patriot Signature 1GB (1 x 1GB) DDR2-800 Memory,PSD21G800816,,[],No,1GB (1 x 1GB),DDR2-800,,240-pin DIMM,1.8V,0.0,patriot-memory-psd21g800816,6,0.0,False,,,800,240,1.0,1.0,1.0,1.8
14,Red,No,Yes,Memory,/product/3yKhP6/gskill-memory-f43000c14q64gvr,G.Skill,,G.Skill Ripjaws V Series 64GB (4 x 16GB) DDR4-3000 Memory,F4-3000C14Q-64GVR,$6.56,[419.99],No,64GB (4 x 16GB),DDR4-3000,,288-pin DIMM,1.35V,419.99,gskill-memory-f43000c14q64gvr,14,6.56,True,,3000.0,3000,288,64.0,4.0,16.0,1.35
12,Black/Silver,No,Yes,Memory,/product/vGcMnQ/mushkin-memory-994189t,Mushkin,,Mushkin Blackline 16GB (4 x 4GB) DDR4-2133 Memory,994189T,,[],No,16GB (4 x 4GB),DDR4-2133,,288-pin DIMM,1.2V,0.0,mushkin-memory-994189t,12,0.0,True,,2133.0,2133,288,16.0,4.0,4.0,1.2
8,Black/Silver,No,Yes,Memory,/product/NqFPxr/mushkin-memory-997012,Mushkin,,Mushkin Blackline 4GB (2 x 2GB) DDR3-1600 Memory,997012,,[],No,4GB (2 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,mushkin-memory-997012,8,0.0,False,1600.0,,1600,240,4.0,2.0,2.0,1.5
8,Black/Silver,No,Yes,Memory,/product/L2yFf7/mushkin-memory-999012,Mushkin,,Mushkin Blackline 6GB (3 x 2GB) DDR3-1600 Memory,999012,,[],No,6GB (3 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,mushkin-memory-999012,8,0.0,False,1600.0,,1600,240,6.0,3.0,2.0,1.5
8,Black/Silver,No,Yes,Memory,/product/GcphP6/mushkin-memory-997010,Mushkin,,Mushkin Blackline 8GB (2 x 4GB) DDR3-1600 Memory,997010,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.6V,0.0,mushkin-memory-997010,8,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.6
7,Red/Silver,No,Yes,Memory,/product/whH323/mushkin-memory-997013,Mushkin,,Mushkin Redline 4GB (2 x 2GB) DDR3-1600 Memory,997013,,[],No,4GB (2 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,mushkin-memory-997013,7,0.0,False,1600.0,,1600,240,4.0,2.0,2.0,1.5
9,Black/Purple,No,Yes,Memory,/product/czKhP6/apotop-memory-u3a8gx418c9ab,Apotop,,Apotop 32GB (4 x 8GB) DDR3-1866 Memory,U3A8Gx4-18C9AB,,[],No,32GB (4 x 8GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,apotop-memory-u3a8gx418c9ab,9,0.0,False,1866.0,,1866,240,32.0,4.0,8.0,1.5
12,Black/Silver,No,Yes,Memory,/product/xMcMnQ/mushkin-memory-992197t,Mushkin,,Mushkin Blackline 8GB (1 x 8GB) DDR4-2133 Memory,992197T,,[],No,8GB (1 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,0.0,mushkin-memory-992197t,12,0.0,True,,2133.0,2133,288,8.0,1.0,8.0,1.2
9,Black/Red,No,Yes,Memory,/product/4dh9TW/corsair-memory-cmt4gx3m2b2133c9,Corsair,,Corsair Dominator GT 4GB (2 x 2GB) DDR3-2133 Memory,CMT4GX3M2B2133C9,,[],No,4GB (2 x 2GB),DDR3-2133,,240-pin DIMM,1.5V,0.0,corsair-memory-cmt4gx3m2b2133c9,9,0.0,False,2133.0,,2133,240,4.0,2.0,2.0,1.5
15,Red/Silver,No,Yes,Memory,/product/fBZ2FT/mushkin-memory-994192t,Mushkin,,Mushkin Redline 16GB (4 x 4GB) DDR4-2666 Memory,994192T,,[],No,16GB (4 x 4GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,mushkin-memory-994192t,15,0.0,True,,2666.0,2666,288,16.0,4.0,4.0,1.2
15,Red/Silver,No,Yes,Memory,/product/nvWrxr/mushkin-memory-997192t,Mushkin,,Mushkin Redline 8GB (2 x 4GB) DDR4-2666 Memory,997192T,,[],No,8GB (2 x 4GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,mushkin-memory-997192t,15,0.0,True,,2666.0,2666,288,8.0,2.0,4.0,1.2
15,Black/Red,No,Yes,Memory,/product/Nd98TW/avexir-memory-avd4uz126661508g4ip,Avexir,,Avexir ROG Impact 32GB (4 x 8GB) DDR4-2666 Memory,AVD4UZ126661508G-4IP,$8.12,[259.99],No,32GB (4 x 8GB),DDR4-2666,,288-pin DIMM,1.2V,259.99,avexir-memory-avd4uz126661508g4ip,15,8.12,True,,2666.0,2666,288,32.0,4.0,8.0,1.2
10,Black/Gold,No,Yes,Memory,/product/nYFPxr/ocz-memory-ocz3xteg2000lv4gk,OCZ,,OCZ Gold XTE 4GB (2 x 2GB) DDR3-2000 Memory,OCZ3XTEG2000LV4GK,,[],No,4GB (2 x 2GB),DDR3-2000,,240-pin DIMM,1.65V,0.0,ocz-memory-ocz3xteg2000lv4gk,10,0.0,False,2000.0,,2000,240,4.0,2.0,2.0,1.65
9,Black/Green,No,No,Memory,/product/VY4gXL/geil-memory-ggs38gb1333c9sc,GeIL,,GeIL Green Series 8GB (1 x 8GB) DDR3-1333 Memory,GGS38GB1333C9SC,,[],No,8GB (1 x 8GB),DDR3-1333,,204-pin SODIMM,1.3V,0.0,geil-memory-ggs38gb1333c9sc,9,0.0,False,1333.0,,1333,204,8.0,1.0,8.0,1.3
16,Black/Silver,No,Yes,Memory,/product/rjp323/mushkin-memory-992207t,Mushkin,,Mushkin Blackline 4GB (1 x 4GB) DDR4-2800 Memory,992207T,,[],No,4GB (1 x 4GB),DDR4-2800,,288-pin DIMM,1.2V,0.0,mushkin-memory-992207t,16,0.0,True,,2800.0,2800,288,4.0,1.0,4.0,1.2
9,Black/Green,Yes,No,Memory,/product/GTCrxr/patriot-memory-ps38g13er2kb,Patriot,,Patriot Signature Line 8GB (2 x 4GB) Registered DDR3-1333 Memory,PS38G13ER2K-B,,[],Yes,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,patriot-memory-ps38g13er2kb,9,0.0,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
9,Black/Green,Yes,No,Memory,/product/DgJkcf/patriot-memory-ps34g13erb,Patriot,,Patriot Signature Line 4GB (1 x 4GB) Registered DDR3-1333 Memory,PS34G13ER-B,,[],Yes,4GB (1 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,patriot-memory-ps34g13erb,9,0.0,False,1333.0,,1333,240,4.0,1.0,4.0,1.5
9,Black/Gold,No,Yes,Memory,/product/jHw323/corsair-memory-cmsx8gx3m2b2133c11,Corsair,,Corsair Vengeance Performance 8GB (2 x 4GB) DDR3-2133 Memory,CMSX8GX3M2B2133C11,$10.62,[84.99],No,8GB (2 x 4GB),DDR3-2133,9-9-9-24,204-pin SODIMM,1.35V,84.99,corsair-memory-cmsx8gx3m2b2133c11,9,10.62,False,2133.0,,2133,204,8.0,2.0,4.0,1.35
10,,No,Yes,Memory,/product/7R2kcf/team-memory-txd316g2400hc10qdc01,Team,,Team Xtreem LV 16GB (2 x 8GB) DDR3-2400 Memory,TXD316G2400HC10QDC01,,[],No,16GB (2 x 8GB),DDR3-2400,,240-pin DIMM,1.65V,0.0,team-memory-txd316g2400hc10qdc01,10,0.0,False,2400.0,,2400,240,16.0,2.0,8.0,1.65
10,,No,Yes,Memory,/product/hLtCmG/patriot-memory-pv38g186lc0s,Patriot,,Patriot Viper 8GB (1 x 8GB) DDR3-1866 Memory,PV38G186LC0S,,[],No,8GB (1 x 8GB),DDR3-1866,,204-pin SODIMM,1.35V,0.0,patriot-memory-pv38g186lc0s,10,0.0,False,1866.0,,1866,204,8.0,1.0,8.0,1.35
10,Black,No,Yes,Memory,/product/77xfrH/mushkin-memory-994055,Mushkin,,Mushkin Blackline 32GB (4 x 8GB) DDR3-1600 Memory,994055,,[],No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,mushkin-memory-994055,10,0.0,False,1600.0,,1600,240,32.0,4.0,8.0,1.5
9,Black/Silver,No,Yes,Memory,/product/GPrG3C/a-data-memory-axds1600gc4g92g,ADATA,,ADATA XPG Gaming Series 8GB (2 x 4GB) DDR3-1600 Memory,AXDS1600GC4G9-2G,,[],No,8GB (2 x 4GB),DDR3-1600,,204-pin SODIMM,1.35V,0.0,a-data-memory-axds1600gc4g92g,9,0.0,False,1600.0,,1600,204,8.0,2.0,4.0,1.35
10,Black/Red,No,Yes,Memory,/product/DD38TW/gskill-memory-f31600c10d16gsr,G.Skill,,G.Skill Sniper Series 16GB (2 x 8GB) DDR3-1600 Memory,F3-1600C10D-16GSR,$5.62,"[89.89, 94.99, 120.47]",No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,101.783333333,gskill-memory-f31600c10d16gsr,10,5.62,False,1600.0,,1600,240,16.0,2.0,8.0,1.5
10,Black/Silver,No,Yes,Memory,/product/V9MFf7/mushkin-memory-997055,Mushkin,,Mushkin Blackline 16GB (2 x 8GB) DDR3-1600 Memory,997055,,[],No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,mushkin-memory-997055,10,0.0,False,1600.0,,1600,240,16.0,2.0,8.0,1.5
9,Black/Blue,No,Yes,Memory,/product/Xz4gXL/patriot-memory-pvi316g186c9qk,Patriot,,"Patriot Intel Extreme Master, Limited Ed 16GB (4 x 4GB) DDR3-1866 Memory",PVI316G186C9QK,,[],No,16GB (4 x 4GB),DDR3-1866,,240-pin DIMM,1.5V,0.0,patriot-memory-pvi316g186c9qk,9,0.0,False,1866.0,,1866,240,16.0,4.0,4.0,1.5
9,,Yes,No,Memory,/product/MYn2FT/crucial-memory-ct2k8g3ersls41339,Crucial,,Crucial 16GB (2 x 8GB) Registered DDR3-1333 Memory,CT2K8G3ERSLS41339,,[],Yes,16GB (2 x 8GB),DDR3-1333,,240-pin DIMM,1.35V,0.0,crucial-memory-ct2k8g3ersls41339,9,0.0,False,1333.0,,1333,240,16.0,2.0,8.0,1.35
7,,No,Yes,Memory,/product/rQ4gXL/mushkin-memory-994057,Mushkin,,Mushkin Redline 16GB (4 x 4GB) DDR3-1600 Memory,994057,,[],No,16GB (4 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,mushkin-memory-994057,7,0.0,False,1600.0,,1600,240,16.0,4.0,4.0,1.65
9,Black/Blue,No,Yes,Memory,/product/Fyp323/team-memory-tdbd38g1600hc901,Team,,Team Dark 8GB (1 x 8GB) DDR3-1600 Memory,TDBD38G1600HC901,,[],No,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,team-memory-tdbd38g1600hc901,9,0.0,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
15,Red/White,No,Yes,Memory,/product/rk648d/mushkin-memory-992200t,Mushkin,,Mushkin Redline 8GB (1 x 8GB) DDR4-2666 Memory,992200T,,[],No,8GB (1 x 8GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,mushkin-memory-992200t,15,0.0,True,,2666.0,2666,288,8.0,1.0,8.0,1.2
9,Black/Silver,No,Yes,Memory,/product/KTXfrH/patriot-memory-pvl332g160c9qk,Patriot,,Patriot Viper 3 Low Profile Black 32GB (4 x 8GB) DDR3-1600 Memory,PVL332G160C9QK,,[],No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,patriot-memory-pvl332g160c9qk,9,0.0,False,1600.0,,1600,240,32.0,4.0,8.0,1.5
16,White,No,Yes,Memory,/product/hk98TW/geil-memory-glww416gb3200c16dc,GeIL,,GeIL SUPER LUCE 16GB (2 x 8GB) DDR4-3000 Memory,GLWW416GB3200C16DC,,[],No,16GB (2 x 8GB),DDR4-3000,,288-pin DIMM,1.2V,0.0,geil-memory-glww416gb3200c16dc,16,0.0,True,,3000.0,3000,288,16.0,2.0,8.0,1.2
7,Black/Red,No,Yes,Memory,/product/8w2kcf/gskill-memory-f312800cl7t224gbtdd,G.Skill,,G.Skill Trident+ Turbulence II 24GB (6 x 4GB) DDR3-1600 Memory,F3-12800CL7T2-24GBTDD,,[],No,24GB (6 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,gskill-memory-f312800cl7t224gbtdd,7,0.0,False,1600.0,,1600,240,24.0,6.0,4.0,1.65
9,Black/Silver,No,Yes,Memory,/product/MF2kcf/wintec-memory-3oh18669u8h6gt,Wintec,,Wintec One 6GB (3 x 2GB) DDR3-1866 Memory,3OH18669U8H-6GT,,[],No,6GB (3 x 2GB),DDR3-1866,,240-pin DIMM,1.65V,0.0,wintec-memory-3oh18669u8h6gt,9,0.0,False,1866.0,,1866,240,6.0,3.0,2.0,1.65
9,Black/Silver,No,Yes,Memory,/product/Dk648d/mushkin-memory-996988e,Mushkin,,Mushkin ECO2 8GB (2 x 4GB) DDR3-1600 Memory,996988E,$6.37,"[50.97, 51.99, 55.88]",No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.35V,52.9466666667,mushkin-memory-996988e,9,6.37,False,1600.0,,1600,240,8.0,2.0,4.0,1.35
9,Black/Red,No,Yes,Memory,/product/Jp98TW/kingston-memory-hx318c9srk216,Kingston,,Kingston Savage 16GB (2 x 8GB) DDR3-1866 Memory,HX318C9SRK2/16,$6.94,"[110.99, 118.92, 126.34, 149.99, 146.99]",No,16GB (2 x 8GB),DDR3-1866,,240-pin DIMM,1.5V,130.646,kingston-memory-hx318c9srk216,9,6.94,False,1866.0,,1866,240,16.0,2.0,8.0,1.5
9,Green,No,No,Memory,/product/CwsKHx/wintec-memory-3vh13339u94gr,Wintec,,Wintec Value 4GB (1 x 4GB) DDR3-1333 Memory,3VH13339U9-4GR,,[],No,4GB (1 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,wintec-memory-3vh13339u94gr,9,0.0,False,1333.0,,1333,240,4.0,1.0,4.0,1.5
15,Black,No,Yes,Memory,/product/cbtWGX/gskill-memory-f43000c15q32grk,G.Skill,,G.Skill Ripjaws 4 series 32GB (4 x 8GB) DDR4-3000 Memory,F4-3000C15Q-32GRK,$7.03,"[224.99, 229.97]",No,32GB (4 x 8GB),DDR4-3000,,288-pin DIMM,1.35V,227.48,gskill-memory-f43000c15q32grk,15,7.03,True,,3000.0,3000,288,32.0,4.0,8.0,1.35
14,Black,No,Yes,Memory,/product/DsYWGX/gskill-memory-f42400c14q16grk,G.Skill,,G.Skill Ripjaws 4 series 16GB (4 x 4GB) DDR4-2400 Memory,F4-2400C14Q-16GRK,$6.81,"[108.99, 113.97]",No,16GB (4 x 4GB),DDR4-2400,,288-pin DIMM,1.2V,111.48,gskill-memory-f42400c14q16grk,14,6.81,True,,2400.0,2400,288,16.0,4.0,4.0,1.2
15,Black,No,Yes,Memory,/product/b7PzK8/corsair-memory-cmv4gx4m1a2133c15,Corsair,,Corsair 4GB (1 x 4GB) DDR4-2133 Memory,CMV4GX4M1A2133C15,$7.75,"[29.99, 26.99, 34.99]",No,4GB (1 x 4GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2V,30.6566666667,corsair-memory-cmv4gx4m1a2133c15,15,7.75,True,,2133.0,2133,288,4.0,1.0,4.0,1.2
15,Blue,No,Yes,Memory,/product/jMPfrH/gskill-memory-f42400c15q16grb,G.Skill,,G.Skill Ripjaws Series 16GB (4 x 4GB) DDR4-2400 Memory,F4-2400C15Q-16GRB,$6.81,"[108.99, 113.97, 173.94]",No,16GB (4 x 4GB),DDR4-2400,,288-pin DIMM,1.2V,132.3,gskill-memory-f42400c15q16grb,15,6.81,True,,2400.0,2400,288,16.0,4.0,4.0,1.2
16,Red,No,Yes,Memory,/product/2wcMnQ/gskill-memory-f43333c16d16gvr,G.Skill,,G.Skill Ripjaws V Series 16GB (2 x 8GB) DDR4-3333 Memory,F4-3333C16D-16GVR,$8.12,"[129.97, 134.99, 151.18]",No,16GB (2 x 8GB),DDR4-3333,,288-pin DIMM,1.35V,138.713333333,gskill-memory-f43333c16d16gvr,16,8.12,True,,3333.0,3333,288,16.0,2.0,8.0,1.35
15,Red,No,Yes,Memory,/product/LTvRsY/gskill-memory-f43000c15q16grr,G.Skill,,G.Skill Ripjaws Series 16GB (4 x 4GB) DDR4-3000 Memory,F4-3000C15Q-16GRR,$7.94,"[126.99, 134.99]",No,16GB (4 x 4GB),DDR4-3000,,288-pin DIMM,1.35V,130.99,gskill-memory-f43000c15q16grr,15,7.94,True,,3000.0,3000,288,16.0,4.0,4.0,1.35
15,Black,No,Yes,Memory,/product/Lf7CmG/corsair-memory-cmk32gx4m4a2800c16,Corsair,,Corsair Vengeance LPX 32GB (4 x 8GB) DDR4-2800 Memory,CMK32GX4M4A2800C16,$7.15,"[228.66, 249.99, 277.48, 314.99, 361.65]",No,32GB (4 x 8GB),DDR4-2800,15-15-15-36,288-pin DIMM,1.2V,286.554,corsair-memory-cmk32gx4m4a2800c16,15,7.15,True,,2800.0,2800,288,32.0,4.0,8.0,1.2
10,,No,Yes,Memory,/product/P9V48d/gskill-memory-f32133c10d8gab,G.Skill,,G.Skill Ares Series 8GB (2 x 4GB) DDR3-2133 Memory,F3-2133C10D-8GAB,$6.75,"[53.99, 59.92]",No,8GB (2 x 4GB),DDR3-2133,,240-pin DIMM,1.6V,56.955,gskill-memory-f32133c10d8gab,10,6.75,False,2133.0,,2133,240,8.0,2.0,4.0,1.6
15,Black/Red,No,Yes,Memory,/product/fLW9TW/gskill-memory-f42133c15q32grk,G.Skill,,G.Skill Ripjaws Series 32GB (4 x 8GB) DDR4-2133 Memory,F4-2133C15Q-32GRK,$6.06,"[193.99, 198.97]",No,32GB (4 x 8GB),DDR4-2133,,288-pin DIMM,1.2V,196.48,gskill-memory-f42133c15q32grk,15,6.06,True,,2133.0,2133,288,32.0,4.0,8.0,1.2
15,Black/Red,No,Yes,Memory,/product/L3yxFT/avexir-memory-avd4uz126661508g2ip,Avexir,,Avexir ROG Impact 16GB (2 x 8GB) DDR4-2666 Memory,AVD4UZ126661508G-2IP,,[],No,16GB (2 x 8GB),DDR4-2666,,288-pin DIMM,1.2V,0.0,avexir-memory-avd4uz126661508g2ip,15,0.0,True,,2666.0,2666,288,16.0,2.0,8.0,1.2
9,Black/Silver,No,Yes,Memory,/product/rrjG3C/corsair-memory-cmz12gx3m3a1600c9,Corsair,,Corsair Vengeance 12GB (3 x 4GB) DDR3-1600 Memory,CMZ12GX3M3A1600C9,$7.50,"[89.99, 82.99, 114.99]",No,12GB (3 x 4GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5V,95.99,corsair-memory-cmz12gx3m3a1600c9,9,7.5,False,1600.0,,1600,240,12.0,3.0,4.0,1.5
9,Black/Green,No,No,Memory,/product/X67wrH/kingston-memory-kvr13n9s62,Kingston,,Kingston 2GB (1 x 2GB) DDR3-1333 Memory,KVR13N9S6/2,$8.99,"[16.99, 18.99]",No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,17.99,kingston-memory-kvr13n9s62,9,8.99,False,1333.0,,1333,240,2.0,1.0,2.0,1.5
10,Blue/Silver,No,Yes,Memory,/product/pNXfrH/kingston-memory-hx318c10f4,Kingston,,Kingston HyperX Fury Blue 4GB (1 x 4GB) DDR3-1866 Memory,HX318C10F/4,$8.25,"[32.99, 34.99, 28.99, 36.99]",No,4GB (1 x 4GB),DDR3-1866,,240-pin DIMM,1.5V,33.49,kingston-memory-hx318c10f4,10,8.25,False,1866.0,,1866,240,4.0,1.0,4.0,1.5
14,Black,No,Yes,Memory,/product/YH2rxr/gskill-memory-f43000c14d32gvk,G.Skill,,G.Skill Ripjaws V Series 32GB (2 x 16GB) DDR4-3000 Memory,F4-3000C14D-32GVK,$6.72,"[214.97, 244.99, 318.26]",No,32GB (2 x 16GB),DDR4-3000,,288-pin DIMM,1.35V,259.406666667,gskill-memory-f43000c14d32gvk,14,6.72,True,,3000.0,3000,288,32.0,2.0,16.0,1.35
15,Black/Red,No,Yes,Memory,/product/jf98TW/gskill-memory-f42800c15q16gvrb,G.Skill,,G.Skill Ripjaws V Series 16GB (4 x 4GB) DDR4-2800 Memory,F4-2800C15Q-16GVRB,$6.87,"[109.99, 114.97]",No,16GB (4 x 4GB),DDR4-2800,,288-pin DIMM,1.25V,112.48,gskill-memory-f42800c15q16gvrb,15,6.87,True,,2800.0,2800,288,16.0,4.0,4.0,1.25
9,Black/Blue,No,Yes,Memory,/product/QJh9TW/corsair-memory-cmy8gx3m2a1600c9b,Corsair,,Corsair Vengeance Pro 8GB (2 x 4GB) DDR3-1600 Memory,CMY8GX3M2A1600C9B,$7.61,"[60.88, 59.99, 66.9, 59.99, 74.99]",No,8GB (2 x 4GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5V,64.55,corsair-memory-cmy8gx3m2a1600c9b,9,7.61,False,1600.0,,1600,240,8.0,2.0,4.0,1.5
15,Black/Red,No,Yes,Memory,/product/kPx9TW/geil-memory-gpr416gb2133c15qc,GeIL,,GeIL 16GB (4 x 4GB) DDR4-2133 Memory,GPR416GB2133C15QC,,[],No,16GB (4 x 4GB),DDR4-2133,,288-pin DIMM,1.2V,0.0,geil-memory-gpr416gb2133c15qc,15,0.0,True,,2133.0,2133,288,16.0,4.0,4.0,1.2
7,Black/Red,No,Yes,Memory,/product/p4fp99/gskill-memory-f38500cl7q16gbrl,G.Skill,,G.Skill Ripjaws Series 16GB (4 x 4GB) DDR3-1066 Memory,F3-8500CL7Q-16GBRL,$6.80,"[108.88, 108.99, 113.97]",No,16GB (4 x 4GB),DDR3-1066,,240-pin DIMM,1.5V,110.613333333,gskill-memory-f38500cl7q16gbrl,7,6.8,False,1066.0,,1066,240,16.0,4.0,4.0,1.5
9,Black/Yellow,No,Yes,Memory,/product/gHBrxr/corsair-memory-cml16gx3m2c1600c,Corsair,,Corsair Vengeance LP 16GB (2 x 8GB) DDR3-1600 Memory,CML16GX3M2C1600C,$7.06,[112.99],No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.35V,112.99,corsair-memory-cml16gx3m2c1600c,9,7.06,False,1600.0,,1600,240,16.0,2.0,8.0,1.35
11,Green,No,No,Memory,/product/KyjG3C/crucial-memory-ct2kit25664ba160b,Crucial,,Crucial 4GB (2 x 2GB) DDR3-1600 Memory,CT2KIT25664BA160B,$6.50,"[25.99, 27.0, 35.99]",No,4GB (2 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,29.66,crucial-memory-ct2kit25664ba160b,11,6.5,False,1600.0,,1600,240,4.0,2.0,2.0,1.5
14,Red,No,Yes,Memory,/product/p2mxFT/gskill-memory-f43000c14d16gvr,G.Skill,,G.Skill Ripjaws V Series 16GB (2 x 8GB) DDR4-3000 Memory,F4-3000C14D-16GVR,$7.12,"[113.88, 118.97, 129.99]",No,16GB (2 x 8GB),DDR4-3000,,288-pin DIMM,1.35V,120.946666667,gskill-memory-f43000c14d16gvr,14,7.12,True,,3000.0,3000,288,16.0,2.0,8.0,1.35
11,Black,No,No,Memory,/product/CM9KHx/gskill-memory-f31600c11s4gns,G.Skill,,G.Skill NS Series 4GB (1 x 4GB) DDR3-1600 Memory,F3-1600C11S-4GNS,$7.24,"[28.97, 27.99]",No,4GB (1 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,28.48,gskill-memory-f31600c11s4gns,11,7.24,False,1600.0,,1600,240,4.0,1.0,4.0,1.5
